model,train-dataset,test-settings,test-hash,test-size,#gen,#matches,match_percentage
passgpt,taobao,all-10-100-80,dcfd24b28023880b260518fae4c7a90e,956992,100000000,227187,23.74%,85728986
passgpt,taobao,all-10-100-80,dcfd24b28023880b260518fae4c7a90e,956992,250000000,301253,31.48%,197421779
passgpt,taobao,all-10-100-80,dcfd24b28023880b260518fae4c7a90e,956992,500000000,356787,37.28%,367134531
passflow,linkedin,all-10-100-80,27ae52bf1697d296221269ac43003c87,8680184,1000000,9839,0.11%,982178
passflow,linkedin,all-10-100-80,27ae52bf1697d296221269ac43003c87,8680184,2500000,22778,0.26%,2460901
passflow,linkedin,all-10-100-80,27ae52bf1697d296221269ac43003c87,8680184,5000000,42917,0.49%,4935426
passflow,linkedin,all-10-100-80,27ae52bf1697d296221269ac43003c87,8680184,7500000,61079,0.70%,7419531
passflow,linkedin,all-10-100-80,27ae52bf1697d296221269ac43003c87,8680184,10000000,77502,0.89%,9898187
passflow,linkedin,all-10-100-80,27ae52bf1697d296221269ac43003c87,8680184,25000000,145801,1.68%,24715485
passflow,linkedin,all-10-100-80,27ae52bf1697d296221269ac43003c87,8680184,50000000,224489,2.59%,49340347
passflow,linkedin,all-10-100-80,27ae52bf1697d296221269ac43003c87,8680184,75000000,283348,3.26%,73805546
passflow,linkedin,all-10-100-80,27ae52bf1697d296221269ac43003c87,8680184,100000000,331003,3.81%,98201959
passflow,linkedin,all-10-100-80,27ae52bf1697d296221269ac43003c87,8680184,250000000,515561,5.94%,242458302
passflow,linkedin,all-10-100-80,27ae52bf1697d296221269ac43003c87,8680184,500000000,678159,7.81%,477322034
vgpt2,libero,all-10-100-80,8390bad5f6d2ef4eaff1a3231139087b,83328,1000000,3,0.00%,950258
vgpt2,libero,all-10-100-80,8390bad5f6d2ef4eaff1a3231139087b,83328,2500000,10,0.01%,2291543
vgpt2,libero,all-10-100-80,8390bad5f6d2ef4eaff1a3231139087b,83328,5000000,18,0.02%,4415849
vgpt2,libero,all-10-100-80,8390bad5f6d2ef4eaff1a3231139087b,83328,7500000,19,0.02%,6453077
vgpt2,libero,all-10-100-80,8390bad5f6d2ef4eaff1a3231139087b,83328,10000000,24,0.03%,8428249
vgpt2,libero,all-10-100-80,8390bad5f6d2ef4eaff1a3231139087b,83328,25000000,38,0.05%,19488642
vgpt2,libero,all-10-100-80,8390bad5f6d2ef4eaff1a3231139087b,83328,50000000,53,0.06%,36264437
vgpt2,libero,all-10-100-80,8390bad5f6d2ef4eaff1a3231139087b,83328,75000000,66,0.08%,51861528
vgpt2,libero,all-10-100-80,8390bad5f6d2ef4eaff1a3231139087b,83328,100000000,73,0.09%,66681104
vgpt2,libero,all-10-100-80,8390bad5f6d2ef4eaff1a3231139087b,83328,250000000,100,0.12%,146454013
vgpt2,libero,all-10-100-80,8390bad5f6d2ef4eaff1a3231139087b,83328,500000000,122,0.15%,261731612
plr-gan,linkedin,all-12-100-80,5d93bb15bbef9c422fbcbdd67e3da7f5,9983651,1000000,7446,0.07%,1000220
plr-gan,linkedin,all-12-100-80,5d93bb15bbef9c422fbcbdd67e3da7f5,9983651,2500000,18045,0.18%,2493155
plr-gan,linkedin,all-12-100-80,5d93bb15bbef9c422fbcbdd67e3da7f5,9983651,5000000,34500,0.35%,4973457
plr-gan,linkedin,all-12-100-80,5d93bb15bbef9c422fbcbdd67e3da7f5,9983651,7500000,49674,0.50%,7442612
plr-gan,linkedin,all-12-100-80,5d93bb15bbef9c422fbcbdd67e3da7f5,9983651,10000000,64206,0.64%,9900228
plr-gan,linkedin,all-12-100-80,5d93bb15bbef9c422fbcbdd67e3da7f5,9983651,25000000,136913,1.37%,24492205
plr-gan,linkedin,all-12-100-80,5d93bb15bbef9c422fbcbdd67e3da7f5,9983651,50000000,228684,2.29%,48373003
plr-gan,linkedin,all-12-100-80,5d93bb15bbef9c422fbcbdd67e3da7f5,9983651,75000000,300856,3.01%,71866111
plr-gan,linkedin,all-12-100-80,5d93bb15bbef9c422fbcbdd67e3da7f5,9983651,100000000,360787,3.61%,95061712
plr-gan,linkedin,all-12-100-80,5d93bb15bbef9c422fbcbdd67e3da7f5,9983651,250000000,604256,6.05%,230135378
plr-gan,linkedin,all-12-100-80,5d93bb15bbef9c422fbcbdd67e3da7f5,9983651,500000000,843041,8.44%,445768847
passflow,mailru,all-10-100-80,27942e439d2c91fab1f6d57eb0bbbb0f,431536,1000000,37443,8.68%,907222
passflow,mailru,all-10-100-80,27942e439d2c91fab1f6d57eb0bbbb0f,431536,2500000,45127,10.46%,2229735
passflow,mailru,all-10-100-80,27942e439d2c91fab1f6d57eb0bbbb0f,431536,5000000,57825,13.40%,4470784
passflow,mailru,all-10-100-80,27942e439d2c91fab1f6d57eb0bbbb0f,431536,7500000,64844,15.03%,6694068
passflow,mailru,all-10-100-80,27942e439d2c91fab1f6d57eb0bbbb0f,431536,10000000,68937,15.97%,8820993
passflow,mailru,all-10-100-80,27942e439d2c91fab1f6d57eb0bbbb0f,431536,25000000,81545,18.90%,21188072
passflow,mailru,all-10-100-80,27942e439d2c91fab1f6d57eb0bbbb0f,431536,50000000,90814,21.04%,41298491
passflow,mailru,all-10-100-80,27942e439d2c91fab1f6d57eb0bbbb0f,431536,75000000,96406,22.34%,61863316
passflow,mailru,all-10-100-80,27942e439d2c91fab1f6d57eb0bbbb0f,431536,100000000,100314,23.25%,82929107
passflow,mailru,all-10-100-80,27942e439d2c91fab1f6d57eb0bbbb0f,431536,250000000,112156,25.99%,213028143
passflow,mailru,all-10-100-80,27942e439d2c91fab1f6d57eb0bbbb0f,431536,500000000,120727,27.98%,423693133
fla,000webhost,all-10-100-80,e6f87c053dec2f78f6c0ca81309943e9,1581707,1000000,154827,9.79%,1001462
fla,000webhost,all-10-100-80,e6f87c053dec2f78f6c0ca81309943e9,1581707,2500000,215872,13.65%,2500559
fla,000webhost,all-10-100-80,e6f87c053dec2f78f6c0ca81309943e9,1581707,5000000,263061,16.63%,5001084
fla,000webhost,all-10-100-80,e6f87c053dec2f78f6c0ca81309943e9,1581707,7500000,290915,18.39%,7501635
fla,000webhost,all-10-100-80,e6f87c053dec2f78f6c0ca81309943e9,1581707,10000000,310753,19.65%,10000133
fla,000webhost,all-10-100-80,e6f87c053dec2f78f6c0ca81309943e9,1581707,25000000,374392,23.67%,25001241
fla,000webhost,all-10-100-80,e6f87c053dec2f78f6c0ca81309943e9,1581707,50000000,423343,26.76%,50000295
fla,000webhost,all-10-100-80,e6f87c053dec2f78f6c0ca81309943e9,1581707,75000000,452042,28.58%,74999263
fla,000webhost,all-10-100-80,e6f87c053dec2f78f6c0ca81309943e9,1581707,100000000,472558,29.88%,99998177
fla,000webhost,all-10-100-80,e6f87c053dec2f78f6c0ca81309943e9,1581707,250000000,538501,34.05%,249991975
fla,000webhost,all-10-100-80,e6f87c053dec2f78f6c0ca81309943e9,1581707,500000000,595651,37.66%,499980402
vgpt2,gmail,all-10-100-80,f966063a95eb4687aa0ef3b501988d0f,671173,1000000,814,0.12%,1001204
vgpt2,gmail,all-10-100-80,f966063a95eb4687aa0ef3b501988d0f,671173,2500000,1963,0.29%,2499160
vgpt2,gmail,all-10-100-80,f966063a95eb4687aa0ef3b501988d0f,671173,5000000,3686,0.55%,4995677
vgpt2,gmail,all-10-100-80,f966063a95eb4687aa0ef3b501988d0f,671173,7500000,5403,0.81%,7489729
vgpt2,gmail,all-10-100-80,f966063a95eb4687aa0ef3b501988d0f,671173,10000000,7052,1.05%,9979417
vgpt2,gmail,all-10-100-80,f966063a95eb4687aa0ef3b501988d0f,671173,25000000,15533,2.31%,24883359
vgpt2,gmail,all-10-100-80,f966063a95eb4687aa0ef3b501988d0f,671173,50000000,26454,3.94%,49577117
vgpt2,gmail,all-10-100-80,f966063a95eb4687aa0ef3b501988d0f,671173,75000000,34968,5.21%,74125095
vgpt2,gmail,all-10-100-80,f966063a95eb4687aa0ef3b501988d0f,671173,100000000,41932,6.25%,98550789
vgpt2,gmail,all-10-100-80,f966063a95eb4687aa0ef3b501988d0f,671173,250000000,69017,10.28%,243182251
vgpt2,gmail,all-10-100-80,f966063a95eb4687aa0ef3b501988d0f,671173,500000000,93725,13.96%,479279647
fla,linkedin,all-12-100-80,5d93bb15bbef9c422fbcbdd67e3da7f5,9983651,1000000,171127,1.71%,1001472
fla,linkedin,all-12-100-80,5d93bb15bbef9c422fbcbdd67e3da7f5,9983651,2500000,376360,3.77%,2500607
fla,linkedin,all-12-100-80,5d93bb15bbef9c422fbcbdd67e3da7f5,9983651,5000000,627280,6.28%,5001213
fla,linkedin,all-12-100-80,5d93bb15bbef9c422fbcbdd67e3da7f5,9983651,7500000,805104,8.06%,7501815
fla,linkedin,all-12-100-80,5d93bb15bbef9c422fbcbdd67e3da7f5,9983651,10000000,941608,9.43%,10000373
fla,linkedin,all-12-100-80,5d93bb15bbef9c422fbcbdd67e3da7f5,9983651,25000000,1437132,14.39%,25001919
fla,linkedin,all-12-100-80,5d93bb15bbef9c422fbcbdd67e3da7f5,9983651,50000000,1885892,18.89%,50001738
fla,linkedin,all-12-100-80,5d93bb15bbef9c422fbcbdd67e3da7f5,9983651,75000000,2173957,21.78%,75001457
fla,linkedin,all-12-100-80,5d93bb15bbef9c422fbcbdd67e3da7f5,9983651,100000000,2384655,23.89%,100001104
fla,linkedin,all-12-100-80,5d93bb15bbef9c422fbcbdd67e3da7f5,9983651,250000000,3079119,30.84%,249998694
fla,linkedin,all-12-100-80,5d93bb15bbef9c422fbcbdd67e3da7f5,9983651,500000000,3631686,36.38%,499992726
vgpt2,rockyou,all-12-100-80,9538b688ad173429d96b4304e1b1daa9,3405659,1000000,6050,0.18%,1001031
vgpt2,rockyou,all-12-100-80,9538b688ad173429d96b4304e1b1daa9,3405659,2500000,14792,0.43%,2498022
vgpt2,rockyou,all-12-100-80,9538b688ad173429d96b4304e1b1daa9,3405659,5000000,28755,0.84%,4991394
vgpt2,rockyou,all-12-100-80,9538b688ad173429d96b4304e1b1daa9,3405659,7500000,41646,1.22%,7480253
vgpt2,rockyou,all-12-100-80,9538b688ad173429d96b4304e1b1daa9,3405659,10000000,53944,1.58%,9962984
vgpt2,rockyou,all-12-100-80,9538b688ad173429d96b4304e1b1daa9,3405659,25000000,116856,3.43%,24791824
vgpt2,rockyou,all-12-100-80,9538b688ad173429d96b4304e1b1daa9,3405659,50000000,193469,5.68%,49263544
vgpt2,rockyou,all-12-100-80,9538b688ad173429d96b4304e1b1daa9,3405659,75000000,250727,7.36%,73502810
vgpt2,rockyou,all-12-100-80,9538b688ad173429d96b4304e1b1daa9,3405659,100000000,296530,8.71%,97556318
vgpt2,rockyou,all-12-100-80,9538b688ad173429d96b4304e1b1daa9,3405659,250000000,464291,13.63%,239196096
vgpt2,rockyou,all-12-100-80,9538b688ad173429d96b4304e1b1daa9,3405659,500000000,609988,17.91%,468890150
fla,rockyou,all-12-100-80,9538b688ad173429d96b4304e1b1daa9,3405659,1000000,388124,11.40%,1001447
fla,rockyou,all-12-100-80,9538b688ad173429d96b4304e1b1daa9,3405659,2500000,614352,18.04%,2500528
fla,rockyou,all-12-100-80,9538b688ad173429d96b4304e1b1daa9,3405659,5000000,805676,23.66%,5000971
fla,rockyou,all-12-100-80,9538b688ad173429d96b4304e1b1daa9,3405659,7500000,917551,26.94%,7501346
fla,rockyou,all-12-100-80,9538b688ad173429d96b4304e1b1daa9,3405659,10000000,994521,29.20%,9999651
fla,rockyou,all-12-100-80,9538b688ad173429d96b4304e1b1daa9,3405659,25000000,1242313,36.48%,24999892
fla,rockyou,all-12-100-80,9538b688ad173429d96b4304e1b1daa9,3405659,50000000,1447222,42.49%,49997160
fla,rockyou,all-12-100-80,9538b688ad173429d96b4304e1b1daa9,3405659,75000000,1560508,45.82%,74993890
fla,rockyou,all-12-100-80,9538b688ad173429d96b4304e1b1daa9,3405659,100000000,1636329,48.04%,99990526
fla,rockyou,all-12-100-80,9538b688ad173429d96b4304e1b1daa9,3405659,250000000,1868049,54.85%,249971159
fla,rockyou,all-12-100-80,9538b688ad173429d96b4304e1b1daa9,3405659,500000000,2059696,60.47%,499938798
plr-gan,000webhost,all-12-100-80,432a04011c519801862411bc38aebb0e,2070404,1000000,2258,0.11%,999788
plr-gan,000webhost,all-12-100-80,432a04011c519801862411bc38aebb0e,2070404,2500000,5013,0.24%,2492179
plr-gan,000webhost,all-12-100-80,432a04011c519801862411bc38aebb0e,2070404,5000000,8692,0.42%,4973524
plr-gan,000webhost,all-12-100-80,432a04011c519801862411bc38aebb0e,2070404,7500000,11699,0.57%,7446685
plr-gan,000webhost,all-12-100-80,432a04011c519801862411bc38aebb0e,2070404,10000000,14272,0.69%,9911138
plr-gan,000webhost,all-12-100-80,432a04011c519801862411bc38aebb0e,2070404,25000000,25735,1.24%,24607086
plr-gan,000webhost,all-12-100-80,432a04011c519801862411bc38aebb0e,2070404,50000000,37978,1.83%,48836074
plr-gan,000webhost,all-12-100-80,432a04011c519801862411bc38aebb0e,2070404,75000000,47098,2.27%,72837933
plr-gan,000webhost,all-12-100-80,432a04011c519801862411bc38aebb0e,2070404,100000000,54169,2.62%,96666737
plr-gan,000webhost,all-12-100-80,432a04011c519801862411bc38aebb0e,2070404,250000000,81746,3.95%,237238327
plr-gan,000webhost,all-12-100-80,432a04011c519801862411bc38aebb0e,2070404,500000000,108343,5.23%,465840947
fla,rockyou,all-10-100-80,c678ecd5cf679a482c07172301205318,3089240,1000000,371598,12.03%,1001459
fla,rockyou,all-10-100-80,c678ecd5cf679a482c07172301205318,3089240,2500000,604169,19.56%,2500559
fla,rockyou,all-10-100-80,c678ecd5cf679a482c07172301205318,3089240,5000000,802442,25.97%,5001010
fla,rockyou,all-10-100-80,c678ecd5cf679a482c07172301205318,3089240,7500000,920172,29.78%,7501414
fla,rockyou,all-10-100-80,c678ecd5cf679a482c07172301205318,3089240,10000000,1000489,32.38%,9999700
fla,rockyou,all-10-100-80,c678ecd5cf679a482c07172301205318,3089240,25000000,1253154,40.56%,24999820
fla,rockyou,all-10-100-80,c678ecd5cf679a482c07172301205318,3089240,50000000,1457962,47.19%,49997098
fla,rockyou,all-10-100-80,c678ecd5cf679a482c07172301205318,3089240,75000000,1570730,50.84%,74993757
fla,rockyou,all-10-100-80,c678ecd5cf679a482c07172301205318,3089240,100000000,1645141,53.25%,99990485
fla,rockyou,all-10-100-80,c678ecd5cf679a482c07172301205318,3089240,250000000,1871101,60.56%,249973139
fla,rockyou,all-10-100-80,c678ecd5cf679a482c07172301205318,3089240,500000000,2060107,66.68%,499942891
passflow,ashleymadison,all-12-100-80,b1050e4d8c2416c0c16a6d9578861192,74319,1000000,1091,1.47%,848258
passflow,ashleymadison,all-12-100-80,b1050e4d8c2416c0c16a6d9578861192,74319,2500000,2024,2.72%,2002890
passflow,ashleymadison,all-12-100-80,b1050e4d8c2416c0c16a6d9578861192,74319,5000000,2562,3.45%,4013855
passflow,ashleymadison,all-12-100-80,b1050e4d8c2416c0c16a6d9578861192,74319,7500000,2986,4.02%,6079111
passflow,ashleymadison,all-12-100-80,b1050e4d8c2416c0c16a6d9578861192,74319,10000000,3376,4.54%,8135647
