model,train-dataset,test-settings,test-hash,test-size,#gen,#matches,match_percentage
fla,gmail,all-12-5-100-80,5dd9b46019728356fafbf71a76adc82b,35798,100000000,32078,89.61%,100000767
fla,gmail,all-12-5-100-80,5dd9b46019728356fafbf71a76adc82b,35798,250000000,32883,91.86%,249997817
fla,gmail,all-12-5-100-80,5dd9b46019728356fafbf71a76adc82b,35798,500000000,33375,93.23%,499990736
fla,linkedin,all-12-5-100-80,07ad11014dc6bf449c4d7bcd610d6725,499186,1000000,8911,1.79%,1001472
fla,linkedin,all-12-5-100-80,07ad11014dc6bf449c4d7bcd610d6725,499186,2500000,19279,3.86%,2500607
fla,linkedin,all-12-5-100-80,07ad11014dc6bf449c4d7bcd610d6725,499186,5000000,31919,6.39%,5001213
fla,linkedin,all-12-5-100-80,07ad11014dc6bf449c4d7bcd610d6725,499186,7500000,40902,8.19%,7501815
fla,linkedin,all-12-5-100-80,07ad11014dc6bf449c4d7bcd610d6725,499186,10000000,47727,9.56%,10000373
fla,linkedin,all-12-5-100-80,07ad11014dc6bf449c4d7bcd610d6725,499186,25000000,72354,14.49%,25001919
fla,linkedin,all-12-5-100-80,07ad11014dc6bf449c4d7bcd610d6725,499186,50000000,94743,18.98%,50001738
fla,linkedin,all-12-5-100-80,07ad11014dc6bf449c4d7bcd610d6725,499186,75000000,108998,21.84%,75001457
fla,linkedin,all-12-5-100-80,07ad11014dc6bf449c4d7bcd610d6725,499186,100000000,119394,23.92%,100001104
fla,linkedin,all-12-5-100-80,07ad11014dc6bf449c4d7bcd610d6725,499186,250000000,154087,30.87%,249998694
fla,linkedin,all-12-5-100-80,07ad11014dc6bf449c4d7bcd610d6725,499186,500000000,181530,36.37%,499992726
fla,rockyou,all-12-5-100-80,39d3c50cb3e5d052a98f13e906111f7b,170295,1000000,85472,50.19%,1001447
fla,rockyou,all-12-5-100-80,39d3c50cb3e5d052a98f13e906111f7b,170295,2500000,105771,62.11%,2500528
fla,rockyou,all-12-5-100-80,39d3c50cb3e5d052a98f13e906111f7b,170295,5000000,118898,69.82%,5000971
fla,rockyou,all-12-5-100-80,39d3c50cb3e5d052a98f13e906111f7b,170295,7500000,125333,73.60%,7501346
fla,rockyou,all-12-5-100-80,39d3c50cb3e5d052a98f13e906111f7b,170295,10000000,129339,75.95%,9999651
fla,rockyou,all-12-5-100-80,39d3c50cb3e5d052a98f13e906111f7b,170295,25000000,139129,81.70%,24999892
fla,rockyou,all-12-5-100-80,39d3c50cb3e5d052a98f13e906111f7b,170295,50000000,145999,85.73%,49997160
fla,rockyou,all-12-5-100-80,39d3c50cb3e5d052a98f13e906111f7b,170295,75000000,149648,87.88%,74993890
fla,rockyou,all-12-5-100-80,39d3c50cb3e5d052a98f13e906111f7b,170295,100000000,151964,89.24%,99990526
fla,rockyou,all-12-5-100-80,39d3c50cb3e5d052a98f13e906111f7b,170295,250000000,157400,92.43%,249971159
fla,rockyou,all-12-5-100-80,39d3c50cb3e5d052a98f13e906111f7b,170295,500000000,160322,94.14%,499938798
fla,000webhost,all-12-5-100-80,970f5150d870bafc006c4658a3e96f4b,103521,1000000,39341,38.00%,1001455
fla,000webhost,all-12-5-100-80,970f5150d870bafc006c4658a3e96f4b,103521,2500000,45856,44.30%,2500546
fla,000webhost,all-12-5-100-80,970f5150d870bafc006c4658a3e96f4b,103521,5000000,49761,48.07%,5001060
fla,000webhost,all-12-5-100-80,970f5150d870bafc006c4658a3e96f4b,103521,7500000,51738,49.98%,7501562
fla,000webhost,all-12-5-100-80,970f5150d870bafc006c4658a3e96f4b,103521,10000000,53052,51.25%,10000033
fla,000webhost,all-12-5-100-80,970f5150d870bafc006c4658a3e96f4b,103521,25000000,56903,54.97%,25000915
fla,000webhost,all-12-5-100-80,970f5150d870bafc006c4658a3e96f4b,103521,50000000,59479,57.46%,49999454
fla,000webhost,all-12-5-100-80,970f5150d870bafc006c4658a3e96f4b,103521,75000000,60977,58.90%,74997989
fla,000webhost,all-12-5-100-80,970f5150d870bafc006c4658a3e96f4b,103521,100000000,61792,59.69%,92770794
fla,000webhost,all-12-5-100-80,970f5150d870bafc006c4658a3e96f4b,103521,250000000,63608,61.44%,157216450
fla,000webhost,all-12-5-100-80,970f5150d870bafc006c4658a3e96f4b,103521,500000000,66790,64.52%,407201273
fla,ashleymadison,all-12-5-100-80,47fe06a55d7eb402e9f65ebc234e7d6a,3717,1000000,812,21.85%,1001472
fla,ashleymadison,all-12-5-100-80,47fe06a55d7eb402e9f65ebc234e7d6a,3717,2500000,1040,27.98%,2500605
fla,ashleymadison,all-12-5-100-80,47fe06a55d7eb402e9f65ebc234e7d6a,3717,5000000,1223,32.90%,5001213
fla,ashleymadison,all-12-5-100-80,47fe06a55d7eb402e9f65ebc234e7d6a,3717,7500000,1327,35.70%,7501815
fla,ashleymadison,all-12-5-100-80,47fe06a55d7eb402e9f65ebc234e7d6a,3717,10000000,1386,37.29%,10000373
fla,ashleymadison,all-12-5-100-80,47fe06a55d7eb402e9f65ebc234e7d6a,3717,25000000,1620,43.58%,25001950
fla,ashleymadison,all-12-5-100-80,47fe06a55d7eb402e9f65ebc234e7d6a,3717,50000000,1818,48.91%,50001845
fla,ashleymadison,all-12-5-100-80,47fe06a55d7eb402e9f65ebc234e7d6a,3717,75000000,1942,52.25%,75001731
fla,ashleymadison,all-12-5-100-80,47fe06a55d7eb402e9f65ebc234e7d6a,3717,100000000,2033,54.69%,100001613
fla,ashleymadison,all-12-5-100-80,47fe06a55d7eb402e9f65ebc234e7d6a,3717,250000000,2289,61.58%,250000666
fla,ashleymadison,all-12-5-100-80,47fe06a55d7eb402e9f65ebc234e7d6a,3717,500000000,2461,66.21%,499998074
fla,libero,all-12-5-100-80,822569f49d444ad9d728df9f4d42dead,4731,1000000,3450,72.92%,1001472
fla,libero,all-12-5-100-80,822569f49d444ad9d728df9f4d42dead,4731,2500000,3650,77.15%,2500608
fla,libero,all-12-5-100-80,822569f49d444ad9d728df9f4d42dead,4731,5000000,3784,79.98%,5001216
fla,libero,all-12-5-100-80,822569f49d444ad9d728df9f4d42dead,4731,7500000,3854,81.46%,7501824
fla,libero,all-12-5-100-80,822569f49d444ad9d728df9f4d42dead,4731,10000000,3907,82.58%,10000384
fla,libero,all-12-5-100-80,822569f49d444ad9d728df9f4d42dead,4731,25000000,4036,85.31%,25001984
fla,libero,all-12-5-100-80,822569f49d444ad9d728df9f4d42dead,4731,50000000,4128,87.25%,50001920
fla,libero,all-12-5-100-80,822569f49d444ad9d728df9f4d42dead,4731,75000000,4171,88.16%,75001855
fla,libero,all-12-5-100-80,822569f49d444ad9d728df9f4d42dead,4731,100000000,4199,88.76%,100001791
fla,libero,all-12-5-100-80,822569f49d444ad9d728df9f4d42dead,4731,250000000,4268,90.21%,250001402
fla,libero,all-12-5-100-80,822569f49d444ad9d728df9f4d42dead,4731,500000000,4328,91.48%,499999988
fla,mailru,all-12-5-100-80,7888a4fc2d5b90912ba4995c3daa0499,24922,1000000,18747,75.22%,1001472
fla,mailru,all-12-5-100-80,7888a4fc2d5b90912ba4995c3daa0499,24922,2500000,20889,83.82%,2500608
fla,mailru,all-12-5-100-80,7888a4fc2d5b90912ba4995c3daa0499,24922,5000000,21630,86.79%,5001216
fla,mailru,all-12-5-100-80,7888a4fc2d5b90912ba4995c3daa0499,24922,7500000,21898,87.87%,7501823
fla,mailru,all-12-5-100-80,7888a4fc2d5b90912ba4995c3daa0499,24922,10000000,22080,88.60%,10000383
fla,mailru,all-12-5-100-80,7888a4fc2d5b90912ba4995c3daa0499,24922,25000000,22513,90.33%,25001975
fla,mailru,all-12-5-100-80,7888a4fc2d5b90912ba4995c3daa0499,24922,50000000,22809,91.52%,50001893
fla,mailru,all-12-5-100-80,7888a4fc2d5b90912ba4995c3daa0499,24922,75000000,22969,92.16%,75001813
fla,mailru,all-12-5-100-80,7888a4fc2d5b90912ba4995c3daa0499,24922,100000000,23074,92.58%,100001723
fla,mailru,all-12-5-100-80,7888a4fc2d5b90912ba4995c3daa0499,24922,250000000,23366,93.76%,250001144
fla,mailru,all-12-5-100-80,7888a4fc2d5b90912ba4995c3daa0499,24922,500000000,23572,94.58%,499999340
passgan,ashleymadison,all-12--90-100-80,6cf9327b6960798244fea256805b4ac7,66889,1000000,1893,2.83%,928472
passgan,ashleymadison,all-12--90-100-80,6cf9327b6960798244fea256805b4ac7,66889,2500000,3077,4.60%,2214360
passgan,ashleymadison,all-12--90-100-80,6cf9327b6960798244fea256805b4ac7,66889,5000000,4167,6.23%,4225955
passgan,ashleymadison,all-12--90-100-80,6cf9327b6960798244fea256805b4ac7,66889,7500000,4900,7.33%,6141196
passgan,ashleymadison,all-12--90-100-80,6cf9327b6960798244fea256805b4ac7,66889,10000000,5444,8.14%,7989510
passgan,ashleymadison,all-12--90-100-80,6cf9327b6960798244fea256805b4ac7,66889,25000000,7272,10.87%,18219020
passgan,ashleymadison,all-12--90-100-80,6cf9327b6960798244fea256805b4ac7,66889,50000000,8806,13.17%,33524590
passgan,ashleymadison,all-12--90-100-80,6cf9327b6960798244fea256805b4ac7,66889,75000000,9802,14.65%,47614403
passgan,ashleymadison,all-12--90-100-80,6cf9327b6960798244fea256805b4ac7,66889,100000000,10479,15.67%,60903288
passgan,ashleymadison,all-12--90-100-80,6cf9327b6960798244fea256805b4ac7,66889,250000000,12717,19.01%,131327860
passgan,ashleymadison,all-12--90-100-80,6cf9327b6960798244fea256805b4ac7,66889,500000000,14518,21.70%,230935865
passgan,gmail,all-12--90-100-80,34ba8951d04925e317dd94b62d6699bd,644356,1000000,4459,0.69%,944716
passgan,gmail,all-12--90-100-80,34ba8951d04925e317dd94b62d6699bd,644356,2500000,8203,1.27%,2272004
passgan,gmail,all-12--90-100-80,34ba8951d04925e317dd94b62d6699bd,644356,5000000,12463,1.93%,4364964
passgan,gmail,all-12--90-100-80,34ba8951d04925e317dd94b62d6699bd,644356,7500000,15462,2.40%,6364606
passgan,gmail,all-12--90-100-80,34ba8951d04925e317dd94b62d6699bd,644356,10000000,17937,2.78%,8299915
passgan,gmail,all-12--90-100-80,34ba8951d04925e317dd94b62d6699bd,644356,25000000,27005,4.19%,19080717
passgan,gmail,all-12--90-100-80,34ba8951d04925e317dd94b62d6699bd,644356,50000000,34941,5.42%,35323029
passgan,gmail,all-12--90-100-80,34ba8951d04925e317dd94b62d6699bd,644356,75000000,40095,6.22%,50354888
passgan,gmail,all-12--90-100-80,34ba8951d04925e317dd94b62d6699bd,644356,100000000,44026,6.83%,64591824
passgan,gmail,all-12--90-100-80,34ba8951d04925e317dd94b62d6699bd,644356,250000000,56966,8.84%,140603473
passgan,gmail,all-12--90-100-80,34ba8951d04925e317dd94b62d6699bd,644356,500000000,67684,10.50%,249281750
passgan,mailru,all-12--90-100-80,7b7fe15f8236c732f2d8d5c7f2f468e9,448593,1000000,6314,1.41%,934057
passgan,mailru,all-12--90-100-80,7b7fe15f8236c732f2d8d5c7f2f468e9,448593,2500000,10516,2.34%,2248831
passgan,mailru,all-12--90-100-80,7b7fe15f8236c732f2d8d5c7f2f468e9,448593,5000000,14623,3.26%,4334517
passgan,mailru,all-12--90-100-80,7b7fe15f8236c732f2d8d5c7f2f468e9,448593,7500000,17343,3.87%,6338397
passgan,mailru,all-12--90-100-80,7b7fe15f8236c732f2d8d5c7f2f468e9,448593,10000000,19531,4.35%,8283377
passgan,mailru,all-12--90-100-80,7b7fe15f8236c732f2d8d5c7f2f468e9,448593,25000000,26977,6.01%,19214652
passgan,mailru,all-12--90-100-80,7b7fe15f8236c732f2d8d5c7f2f468e9,448593,50000000,33333,7.43%,35884608
passgan,mailru,all-12--90-100-80,7b7fe15f8236c732f2d8d5c7f2f468e9,448593,75000000,37075,8.26%,51444640
passgan,mailru,all-12--90-100-80,7b7fe15f8236c732f2d8d5c7f2f468e9,448593,100000000,39908,8.90%,66267515
passgan,mailru,all-12--90-100-80,7b7fe15f8236c732f2d8d5c7f2f468e9,448593,250000000,49569,11.05%,146452046
passgan,mailru,all-12--90-100-80,7b7fe15f8236c732f2d8d5c7f2f468e9,448593,500000000,57244,12.76%,262986253
passgan,libero,all-12--90-100-80,df603a4e45a88a79acfed640aad9d058,85155,1000000,3418,4.01%,889406
passgan,libero,all-12--90-100-80,df603a4e45a88a79acfed640aad9d058,85155,2500000,5094,5.98%,2106136
passgan,libero,all-12--90-100-80,df603a4e45a88a79acfed640aad9d058,85155,5000000,6468,7.60%,4001482
passgan,libero,all-12--90-100-80,df603a4e45a88a79acfed640aad9d058,85155,7500000,7353,8.63%,5799147
passgan,libero,all-12--90-100-80,df603a4e45a88a79acfed640aad9d058,85155,10000000,7977,9.37%,7526528
passgan,libero,all-12--90-100-80,df603a4e45a88a79acfed640aad9d058,85155,25000000,10127,11.89%,17020291
passgan,libero,all-12--90-100-80,df603a4e45a88a79acfed640aad9d058,85155,50000000,11683,13.72%,31071390
passgan,libero,all-12--90-100-80,df603a4e45a88a79acfed640aad9d058,85155,75000000,12643,14.85%,43902547
passgan,libero,all-12--90-100-80,df603a4e45a88a79acfed640aad9d058,85155,100000000,13388,15.72%,55947884
passgan,libero,all-12--90-100-80,df603a4e45a88a79acfed640aad9d058,85155,250000000,15683,18.42%,119142209
passgan,libero,all-12--90-100-80,df603a4e45a88a79acfed640aad9d058,85155,500000000,17440,20.48%,207504594
passgan,rockyou,all-12--90-100-80,709a6534961a8fe1db7f5a98f8dc79cb,3065302,1000000,14947,0.49%,958281
passgan,rockyou,all-12--90-100-80,709a6534961a8fe1db7f5a98f8dc79cb,3065302,2500000,30183,0.98%,2307033
passgan,rockyou,all-12--90-100-80,709a6534961a8fe1db7f5a98f8dc79cb,3065302,5000000,48128,1.57%,4435727
passgan,rockyou,all-12--90-100-80,709a6534961a8fe1db7f5a98f8dc79cb,3065302,7500000,61650,2.01%,6467809
passgan,rockyou,all-12--90-100-80,709a6534961a8fe1db7f5a98f8dc79cb,3065302,10000000,72498,2.37%,8432681
passgan,rockyou,all-12--90-100-80,709a6534961a8fe1db7f5a98f8dc79cb,3065302,25000000,114953,3.75%,19370914
passgan,rockyou,all-12--90-100-80,709a6534961a8fe1db7f5a98f8dc79cb,3065302,50000000,154633,5.04%,35876418
passgan,rockyou,all-12--90-100-80,709a6534961a8fe1db7f5a98f8dc79cb,3065302,75000000,180696,5.89%,51182913
passgan,rockyou,all-12--90-100-80,709a6534961a8fe1db7f5a98f8dc79cb,3065302,100000000,200891,6.55%,65709803
passgan,rockyou,all-12--90-100-80,709a6534961a8fe1db7f5a98f8dc79cb,3065302,250000000,270154,8.81%,143803733
passgan,rockyou,all-12--90-100-80,709a6534961a8fe1db7f5a98f8dc79cb,3065302,500000000,327990,10.70%,256711454
passgan,taobao,all-12--90-100-80,f6dd12b97e6484962c25d2a0fc61e398,1095563,1000000,3864,0.35%,977035
passgan,taobao,all-12--90-100-80,f6dd12b97e6484962c25d2a0fc61e398,1095563,2500000,8100,0.74%,2381756
passgan,taobao,all-12--90-100-80,f6dd12b97e6484962c25d2a0fc61e398,1095563,5000000,13519,1.23%,4632909
passgan,taobao,all-12--90-100-80,f6dd12b97e6484962c25d2a0fc61e398,1095563,7500000,17888,1.63%,6802636
passgan,taobao,all-12--90-100-80,f6dd12b97e6484962c25d2a0fc61e398,1095563,10000000,21543,1.97%,8910334
passgan,taobao,all-12--90-100-80,f6dd12b97e6484962c25d2a0fc61e398,1095563,25000000,36815,3.36%,20749570
passgan,taobao,all-12--90-100-80,f6dd12b97e6484962c25d2a0fc61e398,1095563,50000000,52201,4.76%,38701957
passgan,taobao,all-12--90-100-80,f6dd12b97e6484962c25d2a0fc61e398,1095563,75000000,62654,5.72%,55350236
passgan,taobao,all-12--90-100-80,f6dd12b97e6484962c25d2a0fc61e398,1095563,100000000,70428,6.43%,71123242
passgan,taobao,all-12--90-100-80,f6dd12b97e6484962c25d2a0fc61e398,1095563,250000000,97221,8.87%,155187213
passgan,taobao,all-12--90-100-80,f6dd12b97e6484962c25d2a0fc61e398,1095563,500000000,118725,10.84%,274501696
passgan,000webhost,all-12--90-100-80,56947e7b849e2aa4d942c340cd62db69,1863370,1000000,875,0.05%,988380
passgan,000webhost,all-12--90-100-80,56947e7b849e2aa4d942c340cd62db69,1863370,2500000,1876,0.10%,2441122
passgan,000webhost,all-12--90-100-80,56947e7b849e2aa4d942c340cd62db69,1863370,5000000,3175,0.17%,4820641
passgan,000webhost,all-12--90-100-80,56947e7b849e2aa4d942c340cd62db69,1863370,7500000,4252,0.23%,7162736
passgan,000webhost,all-12--90-100-80,56947e7b849e2aa4d942c340cd62db69,1863370,10000000,5169,0.28%,9472943
passgan,000webhost,all-12--90-100-80,56947e7b849e2aa4d942c340cd62db69,1863370,25000000,9266,0.50%,22930802
passgan,000webhost,all-12--90-100-80,56947e7b849e2aa4d942c340cd62db69,1863370,50000000,13982,0.75%,44378511
passgan,000webhost,all-12--90-100-80,56947e7b849e2aa4d942c340cd62db69,1863370,75000000,17403,0.93%,65056651
passgan,000webhost,all-12--90-100-80,56947e7b849e2aa4d942c340cd62db69,1863370,100000000,20091,1.08%,85181948
passgan,000webhost,all-12--90-100-80,56947e7b849e2aa4d942c340cd62db69,1863370,250000000,30948,1.66%,198860485
passgan,000webhost,all-12--90-100-80,56947e7b849e2aa4d942c340cd62db69,1863370,500000000,41502,2.23%,373276173
passgan,linkedin,all-12--90-100-80,4b7e012b0ff155a61d7a55e923f2b061,8985344,1000000,6475,0.07%,988555
passgan,linkedin,all-12--90-100-80,4b7e012b0ff155a61d7a55e923f2b061,8985344,2500000,14462,0.16%,2433675
passgan,linkedin,all-12--90-100-80,4b7e012b0ff155a61d7a55e923f2b061,8985344,5000000,25443,0.28%,4784111
passgan,linkedin,all-12--90-100-80,4b7e012b0ff155a61d7a55e923f2b061,8985344,7500000,35062,0.39%,7078864
passgan,linkedin,all-12--90-100-80,4b7e012b0ff155a61d7a55e923f2b061,8985344,10000000,43362,0.48%,9329263
passgan,linkedin,all-12--90-100-80,4b7e012b0ff155a61d7a55e923f2b061,8985344,25000000,80699,0.90%,22233922
passgan,linkedin,all-12--90-100-80,4b7e012b0ff155a61d7a55e923f2b061,8985344,50000000,122363,1.36%,42345371
passgan,linkedin,all-12--90-100-80,4b7e012b0ff155a61d7a55e923f2b061,8985344,75000000,152830,1.70%,61385630
passgan,linkedin,all-12--90-100-80,4b7e012b0ff155a61d7a55e923f2b061,8985344,100000000,177447,1.97%,79677295
passgan,linkedin,all-12--90-100-80,4b7e012b0ff155a61d7a55e923f2b061,8985344,250000000,273099,3.04%,180125038
passgan,linkedin,all-12--90-100-80,4b7e012b0ff155a61d7a55e923f2b061,8985344,500000000,362375,4.03%,328596701
vgpt2,libero,all-12--90-100-80,df603a4e45a88a79acfed640aad9d058,85155,1000000,1,0.00%,998560
vgpt2,libero,all-12--90-100-80,df603a4e45a88a79acfed640aad9d058,85155,2500000,1,0.00%,2484802
vgpt2,libero,all-12--90-100-80,df603a4e45a88a79acfed640aad9d058,85155,5000000,1,0.00%,4945678
vgpt2,libero,all-12--90-100-80,df603a4e45a88a79acfed640aad9d058,85155,7500000,2,0.00%,7387842
vgpt2,libero,all-12--90-100-80,df603a4e45a88a79acfed640aad9d058,85155,10000000,3,0.00%,9812005
vgpt2,libero,all-12--90-100-80,df603a4e45a88a79acfed640aad9d058,85155,25000000,7,0.01%,24129663
vgpt2,libero,all-12--90-100-80,df603a4e45a88a79acfed640aad9d058,85155,50000000,10,0.01%,47350122
vgpt2,libero,all-12--90-100-80,df603a4e45a88a79acfed640aad9d058,85155,75000000,12,0.01%,70019336
vgpt2,libero,all-12--90-100-80,df603a4e45a88a79acfed640aad9d058,85155,100000000,15,0.02%,92271073
vgpt2,libero,all-12--90-100-80,df603a4e45a88a79acfed640aad9d058,85155,250000000,30,0.04%,219985998
vgpt2,libero,all-12--90-100-80,df603a4e45a88a79acfed640aad9d058,85155,500000000,42,0.05%,419637311
vgpt2,ashleymadison,all-12--90-100-80,6cf9327b6960798244fea256805b4ac7,66889,1000000,3,0.00%,991260
vgpt2,ashleymadison,all-12--90-100-80,6cf9327b6960798244fea256805b4ac7,66889,2500000,4,0.01%,2450957
vgpt2,ashleymadison,all-12--90-100-80,6cf9327b6960798244fea256805b4ac7,66889,5000000,10,0.01%,4841684
vgpt2,ashleymadison,all-12--90-100-80,6cf9327b6960798244fea256805b4ac7,66889,7500000,13,0.02%,7191160
vgpt2,ashleymadison,all-12--90-100-80,6cf9327b6960798244fea256805b4ac7,66889,10000000,13,0.02%,9507741
vgpt2,ashleymadison,all-12--90-100-80,6cf9327b6960798244fea256805b4ac7,66889,25000000,22,0.03%,22928141
vgpt2,ashleymadison,all-12--90-100-80,6cf9327b6960798244fea256805b4ac7,66889,50000000,33,0.05%,44131872
vgpt2,ashleymadison,all-12--90-100-80,6cf9327b6960798244fea256805b4ac7,66889,75000000,38,0.06%,64398855
vgpt2,ashleymadison,all-12--90-100-80,6cf9327b6960798244fea256805b4ac7,66889,100000000,42,0.06%,83996929
vgpt2,ashleymadison,all-12--90-100-80,6cf9327b6960798244fea256805b4ac7,66889,250000000,84,0.13%,192893060
vgpt2,ashleymadison,all-12--90-100-80,6cf9327b6960798244fea256805b4ac7,66889,500000000,132,0.20%,356058950
vgpt2,gmail,all-12--90-100-80,34ba8951d04925e317dd94b62d6699bd,644356,1000000,777,0.12%,1000984
vgpt2,gmail,all-12--90-100-80,34ba8951d04925e317dd94b62d6699bd,644356,2500000,1850,0.29%,2498025
vgpt2,gmail,all-12--90-100-80,34ba8951d04925e317dd94b62d6699bd,644356,5000000,3513,0.55%,4991970
vgpt2,gmail,all-12--90-100-80,34ba8951d04925e317dd94b62d6699bd,644356,7500000,5138,0.80%,7482271
vgpt2,gmail,all-12--90-100-80,34ba8951d04925e317dd94b62d6699bd,644356,10000000,6702,1.04%,9967488
vgpt2,gmail,all-12--90-100-80,34ba8951d04925e317dd94b62d6699bd,644356,25000000,14380,2.23%,24827549
vgpt2,gmail,all-12--90-100-80,34ba8951d04925e317dd94b62d6699bd,644356,50000000,23657,3.67%,49407828
vgpt2,gmail,all-12--90-100-80,34ba8951d04925e317dd94b62d6699bd,644356,75000000,30636,4.75%,73811832
vgpt2,gmail,all-12--90-100-80,34ba8951d04925e317dd94b62d6699bd,644356,100000000,36364,5.64%,98073795
vgpt2,gmail,all-12--90-100-80,34ba8951d04925e317dd94b62d6699bd,644356,250000000,58508,9.08%,241522811
vgpt2,gmail,all-12--90-100-80,34ba8951d04925e317dd94b62d6699bd,644356,500000000,78279,12.15%,475405158
vgpt2,taobao,all-12--90-100-80,f6dd12b97e6484962c25d2a0fc61e398,1095563,1000000,860,0.08%,1001151
vgpt2,taobao,all-12--90-100-80,f6dd12b97e6484962c25d2a0fc61e398,1095563,2500000,2133,0.19%,2498947
vgpt2,taobao,all-12--90-100-80,f6dd12b97e6484962c25d2a0fc61e398,1095563,5000000,4264,0.39%,4994957
vgpt2,taobao,all-12--90-100-80,f6dd12b97e6484962c25d2a0fc61e398,1095563,7500000,6200,0.57%,7488366
vgpt2,taobao,all-12--90-100-80,f6dd12b97e6484962c25d2a0fc61e398,1095563,10000000,8167,0.75%,9976932
vgpt2,taobao,all-12--90-100-80,f6dd12b97e6484962c25d2a0fc61e398,1095563,25000000,18162,1.66%,24870478
vgpt2,taobao,all-12--90-100-80,f6dd12b97e6484962c25d2a0fc61e398,1095563,50000000,31918,2.91%,49531334
vgpt2,taobao,all-12--90-100-80,f6dd12b97e6484962c25d2a0fc61e398,1095563,75000000,42814,3.91%,74032650
vgpt2,taobao,all-12--90-100-80,f6dd12b97e6484962c25d2a0fc61e398,1095563,100000000,52267,4.77%,98399583
vgpt2,taobao,all-12--90-100-80,f6dd12b97e6484962c25d2a0fc61e398,1095563,250000000,89433,8.16%,242627906
vgpt2,taobao,all-12--90-100-80,f6dd12b97e6484962c25d2a0fc61e398,1095563,500000000,123361,11.26%,478306086
vgpt2,rockyou,all-12--90-100-80,709a6534961a8fe1db7f5a98f8dc79cb,3065302,1000000,4114,0.13%,1001031
vgpt2,rockyou,all-12--90-100-80,709a6534961a8fe1db7f5a98f8dc79cb,3065302,2500000,10062,0.33%,2498022
vgpt2,rockyou,all-12--90-100-80,709a6534961a8fe1db7f5a98f8dc79cb,3065302,5000000,19672,0.64%,4991394
vgpt2,rockyou,all-12--90-100-80,709a6534961a8fe1db7f5a98f8dc79cb,3065302,7500000,28692,0.94%,7480253
vgpt2,rockyou,all-12--90-100-80,709a6534961a8fe1db7f5a98f8dc79cb,3065302,10000000,37388,1.22%,9962984
vgpt2,rockyou,all-12--90-100-80,709a6534961a8fe1db7f5a98f8dc79cb,3065302,25000000,82445,2.69%,24791824
vgpt2,rockyou,all-12--90-100-80,709a6534961a8fe1db7f5a98f8dc79cb,3065302,50000000,139399,4.55%,49263544
vgpt2,rockyou,all-12--90-100-80,709a6534961a8fe1db7f5a98f8dc79cb,3065302,75000000,183409,5.98%,73502810
vgpt2,rockyou,all-12--90-100-80,709a6534961a8fe1db7f5a98f8dc79cb,3065302,100000000,219233,7.15%,97556318
vgpt2,rockyou,all-12--90-100-80,709a6534961a8fe1db7f5a98f8dc79cb,3065302,250000000,355607,11.60%,239196096
vgpt2,rockyou,all-12--90-100-80,709a6534961a8fe1db7f5a98f8dc79cb,3065302,500000000,477794,15.59%,468890150
vgpt2,mailru,all-12--90-100-80,7b7fe15f8236c732f2d8d5c7f2f468e9,448593,1000000,1120,0.25%,1000338
vgpt2,mailru,all-12--90-100-80,7b7fe15f8236c732f2d8d5c7f2f468e9,448593,2500000,2650,0.59%,2494940
vgpt2,mailru,all-12--90-100-80,7b7fe15f8236c732f2d8d5c7f2f468e9,448593,5000000,4820,1.07%,4982260
vgpt2,mailru,all-12--90-100-80,7b7fe15f8236c732f2d8d5c7f2f468e9,448593,7500000,6689,1.49%,7463792
vgpt2,mailru,all-12--90-100-80,7b7fe15f8236c732f2d8d5c7f2f468e9,448593,10000000,8197,1.83%,9938142
vgpt2,mailru,all-12--90-100-80,7b7fe15f8236c732f2d8d5c7f2f468e9,448593,25000000,15181,3.38%,24719289
vgpt2,mailru,all-12--90-100-80,7b7fe15f8236c732f2d8d5c7f2f468e9,448593,50000000,22546,5.03%,49155504
vgpt2,mailru,all-12--90-100-80,7b7fe15f8236c732f2d8d5c7f2f468e9,448593,75000000,27816,6.20%,73422413
vgpt2,mailru,all-12--90-100-80,7b7fe15f8236c732f2d8d5c7f2f468e9,448593,100000000,31982,7.13%,97561599
vgpt2,mailru,all-12--90-100-80,7b7fe15f8236c732f2d8d5c7f2f468e9,448593,250000000,47444,10.58%,240617991
vgpt2,mailru,all-12--90-100-80,7b7fe15f8236c732f2d8d5c7f2f468e9,448593,500000000,60607,13.51%,474879593
vgpt2,linkedin,all-12--90-100-80,4b7e012b0ff155a61d7a55e923f2b061,8985344,1000000,2660,0.03%,1001173
vgpt2,linkedin,all-12--90-100-80,4b7e012b0ff155a61d7a55e923f2b061,8985344,2500000,6567,0.07%,2499372
vgpt2,linkedin,all-12--90-100-80,4b7e012b0ff155a61d7a55e923f2b061,8985344,5000000,12924,0.14%,4997242
vgpt2,linkedin,all-12--90-100-80,4b7e012b0ff155a61d7a55e923f2b061,8985344,7500000,19240,0.21%,7493639
vgpt2,linkedin,all-12--90-100-80,4b7e012b0ff155a61d7a55e923f2b061,8985344,10000000,25400,0.28%,9986833
vgpt2,linkedin,all-12--90-100-80,4b7e012b0ff155a61d7a55e923f2b061,8985344,25000000,60095,0.67%,24929904
vgpt2,linkedin,all-12--90-100-80,4b7e012b0ff155a61d7a55e923f2b061,8985344,50000000,111886,1.25%,49743655
